,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
18023,Metropolitano 1979 - Grupo B,30.0,Independiente,1,3,Ferro,12.0
18024,Nacional 1979 - Grupo A,30.0,Ferro,3,1,Independiente,12.0
18025,Nacional 1979 - Grupo A,30.0,Independiente,0,2,Ferro,12.0
18026,Metropolitano 1977 - Fecha 30,30.0,Ferro,0,2,Independiente,12.0
18027,Metropolitano 1977 - Fecha 7,30.0,Independiente,4,2,Ferro,12.0
18028,Metropolitano 1976 - Grupo A,30.0,Independiente,1,1,Ferro,12.0
18029,Metropolitano 1976 - Grupo A,30.0,Ferro,0,0,Independiente,12.0
18030,Metropolitano 1975 - Fecha 35,30.0,Ferro,1,2,Independiente,12.0
18031,Metropolitano 1975 - Fecha 16,30.0,Independiente,2,2,Ferro,12.0
18032,Metropolitano 1974 - Grupo B,30.0,Ferro,1,0,Independiente,12.0
18033,Metropolitano 1974 - Grupo B,30.0,Independiente,1,1,Ferro,12.0
18034,Nacional 1974 - Ronda Final,30.0,Ferro,2,0,Independiente,12.0
18035,Metropolitano 1973 - Fecha 19,30.0,Independiente,3,1,Ferro,12.0
18036,Metropolitano 1973 - Fecha 2,30.0,Ferro,0,1,Independiente,12.0
18037,Nacional 1973 - Grupo B,30.0,Independiente,2,0,Ferro,12.0
18038,Metropolitano 1972 - Fecha 19,30.0,Ferro,0,1,Independiente,12.0
18039,Metropolitano 1972 - Fecha 2,30.0,Independiente,3,1,Ferro,12.0
18040,Metropolitano 1971 - Fecha 36,30.0,Independiente,3,0,Ferro,12.0
18041,Metropolitano 1971 - Fecha 17,30.0,Ferro,1,3,Independiente,12.0
18042,Nacional 1971 - Grupo A,30.0,Ferro,2,4,Independiente,12.0
18043,Metropolitano 1967 - Grupo B,30.0,Ferro,2,2,Independiente,12.0
18044,Metropolitano 1967 - Grupo B,30.0,Independiente,0,1,Ferro,12.0
18045,Nacional 1967 - Fecha 6,30.0,Ferro,1,2,Independiente,12.0
18046,Campeonato 1966 - Fecha 23,30.0,Ferro,2,2,Independiente,12.0
18047,Campeonato 1966 - Fecha 4,30.0,Independiente,4,0,Ferro,12.0
18048,Campeonato 1965 - Fecha 22,30.0,Independiente,1,2,Ferro,12.0
18049,Campeonato 1965 - Fecha 5,30.0,Ferro,0,0,Independiente,12.0
18050,Campeonato 1964 - Fecha 23,30.0,Independiente,2,1,Ferro,12.0
18051,Campeonato 1964 - Fecha 8,30.0,Ferro,1,1,Independiente,12.0
18052,Campeonato 1962 - Fecha 28,30.0,Ferro,2,4,Independiente,12.0
18053,Campeonato 1962 - Fecha 13,30.0,Independiente,4,0,Ferro,12.0
18054,Campeonato 1961 - Fecha 24,30.0,Independiente,0,1,Ferro,12.0
18055,Campeonato 1961 - Fecha 9,30.0,Ferro,2,1,Independiente,12.0
18056,Campeonato 1960 - Fecha 18,30.0,Independiente,2,0,Ferro,12.0
18057,Campeonato 1960 - Fecha 3,30.0,Ferro,1,0,Independiente,12.0
18058,Campeonato 1959 - Fecha 23,30.0,Independiente,1,1,Ferro,12.0
18059,Campeonato 1959 - Fecha 8,30.0,Ferro,0,2,Independiente,12.0
18060,Campeonato 1957 - Fecha 30,30.0,Independiente,1,0,Ferro,12.0
18061,Campeonato 1957 - Fecha 15,30.0,Ferro,1,2,Independiente,12.0
18062,Campeonato 1956 - Fecha 27,30.0,Ferro,2,1,Independiente,12.0
18063,Campeonato 1956 - Fecha 12,30.0,Independiente,2,1,Ferro,12.0
18064,Campeonato 1955 - Fecha 27,30.0,Independiente,0,0,Ferro,12.0
18065,Campeonato 1955 - Fecha 12,30.0,Ferro,1,2,Independiente,12.0
18066,Campeonato 1954 - Fecha 21,30.0,Independiente,3,0,Ferro,12.0
18067,Campeonato 1954 - Fecha 6,30.0,Ferro,2,1,Independiente,12.0
18068,Campeonato 1953 - Fecha 23,30.0,Ferro,2,2,Independiente,12.0
18069,Campeonato 1953 - Fecha 8,30.0,Independiente,2,1,Ferro,12.0
18070,Campeonato 1952 - Fecha 23,30.0,Independiente,7,1,Ferro,12.0
18071,Campeonato 1952 - Fecha 8,30.0,Ferro,0,2,Independiente,12.0
18072,Campeonato 1951 - Fecha 31,30.0,Independiente,3,0,Ferro,12.0
18073,Campeonato 1951 - Fecha 14,30.0,Ferro,0,0,Independiente,12.0
18074,Campeonato 1950 - Fecha 21,30.0,Ferro,1,2,Independiente,12.0
18075,Campeonato 1950 - Fecha 4,30.0,Independiente,1,2,Ferro,12.0
18076,Campeonato 1949 - Fecha 20,30.0,Independiente,1,0,Ferro,12.0
18077,Campeonato 1949 - Fecha 3,30.0,Ferro,2,3,Independiente,12.0
18078,Campeonato 1946 - Fecha 19,30.0,Independiente,3,0,Ferro,12.0
18079,Campeonato 1946 - Fecha 4,30.0,Ferro,0,0,Independiente,12.0
18080,Campeonato 1945 - Fecha 17,30.0,Independiente,3,1,Ferro,12.0
18081,Campeonato 1945 - Fecha 2,30.0,Ferro,1,2,Independiente,12.0
18082,Campeonato 1944 - Fecha 27,30.0,Ferro,2,1,Independiente,12.0
18083,Campeonato 1944 - Fecha 12,30.0,Independiente,0,1,Ferro,12.0
18084,Campeonato 1943 - Fecha 27,30.0,Independiente,2,2,Ferro,12.0
18085,Campeonato 1943 - Fecha 12,30.0,Ferro,1,0,Independiente,12.0
18086,Campeonato 1942 - Fecha 21,30.0,Independiente,3,1,Ferro,12.0
18087,Campeonato 1942 - Fecha 6,30.0,Ferro,3,1,Independiente,12.0
18088,Campeonato 1941 - Fecha 20,30.0,Independiente,1,0,Ferro,12.0
18089,Campeonato 1941 - Fecha 5,30.0,Ferro,3,1,Independiente,12.0
18090,Campeonato 1940 - Fecha 23,30.0,Independiente,3,0,Ferro,12.0
18091,Campeonato 1940 - Fecha 6,30.0,Ferro,1,2,Independiente,12.0
18092,Campeonato 1939 - Fecha 26,30.0,Independiente,6,1,Ferro,12.0
18093,Campeonato 1939 - Fecha 9,30.0,Ferro,1,4,Independiente,12.0
18094,Campeonato 1938 - Fecha 23,30.0,Ferro,1,4,Independiente,12.0
18095,Campeonato 1938 - Fecha 6,30.0,Independiente,6,1,Ferro,12.0
18096,Campeonato 1937 - Fecha 19,30.0,Ferro,1,0,Independiente,12.0
18097,Campeonato 1937 - Fecha 1,30.0,Independiente,2,0,Ferro,12.0
18098,Campeonato 1936 - Fecha 11,30.0,Independiente,1,1,Ferro,12.0
18099,Copa de Honor 1936 - Fecha 11,30.0,Ferro,2,6,Independiente,12.0
18100,Campeonato 1935 - Fecha 26,30.0,Ferro,1,1,Independiente,12.0
18101,Campeonato 1935 - Fecha 9,30.0,Independiente,5,1,Ferro,12.0
18102,Campeonato 1934 - Fecha 31,30.0,Ferro,3,2,Independiente,12.0
18103,Campeonato 1934 - Fecha 16,30.0,Ferro,1,3,Independiente,12.0
18104,Campeonato 1934 - Fecha 3,30.0,Independiente,1,0,Ferro,12.0
18105,Campeonato 1933 - Fecha 28,30.0,Independiente,0,2,Ferro,12.0
18106,Campeonato 1933 - Fecha 11,30.0,Ferro,1,2,Independiente,12.0
18107,Campeonato 1932 - Fecha 27,30.0,Independiente,2,1,Ferro,12.0
18108,Campeonato 1932 - Fecha 10,30.0,Ferro,2,4,Independiente,12.0
18109,Campeonato 1931 - Fecha 30,30.0,Independiente,2,1,Ferro,12.0
18110,Campeonato 1931 - Fecha 13,30.0,Ferro,1,1,Independiente,12.0
18111,Torneo Clausura 2000 - Fecha 8,30.0,Ferro,1,1,Instituto,33.0
18112,Torneo Apertura 1999 - Fecha 8,30.0,Instituto,2,1,Ferro,33.0
18113,Campeonato 1989/90 - Fecha 37,30.0,Instituto,0,1,Ferro,33.0
18114,Campeonato 1989/90 - Fecha 18,30.0,Ferro,2,0,Instituto,33.0
18115,Campeonato 1988/89 - Fecha 38,30.0,Ferro,2,0,Instituto,33.0
18116,Campeonato 1988/89 - Fecha 19,30.0,Instituto,1,2,Ferro,33.0
18117,Campeonato 1987/88 - Fecha 29,30.0,Instituto,3,1,Ferro,33.0
18118,Campeonato 1987/88 - Fecha 10,30.0,Ferro,1,0,Instituto,33.0
18119,Campeonato 1986/87  - Fecha 33,30.0,Ferro,1,0,Instituto,33.0
18120,Campeonato 1986/87  - Fecha 14,30.0,Instituto,1,3,Ferro,33.0
18121,Campeonato 1985/86  - Fecha 30,30.0,Ferro,1,0,Instituto,33.0
18122,Campeonato 1985/86  - Fecha 11,30.0,Instituto,1,0,Ferro,33.0
18123,Torneo Nacional 1985  - Grupo H,30.0,Instituto,1,0,Ferro,33.0
18124,Torneo Nacional 1985  - Grupo H,30.0,Ferro,3,1,Instituto,33.0
18125,Metropolitano 1984 - Fecha 35,30.0,Ferro,1,1,Instituto,33.0
18126,Metropolitano 1984 - Fecha 16,30.0,Instituto,0,2,Ferro,33.0
18127,Torneo Nacional 1984 - Grupo E,30.0,Ferro,1,1,Instituto,33.0
18128,Torneo Nacional 1984 - Grupo E,30.0,Instituto,3,3,Ferro,33.0
18129,Metropolitano 1983 - Fecha 20,30.0,Ferro,1,1,Instituto,33.0
18130,Metropolitano 1983 - Fecha 1,30.0,Instituto,0,1,Ferro,33.0
18131,Metropolitano 1982 - Fecha 30,30.0,Instituto,3,2,Ferro,33.0
18132,Metropolitano 1982 - Fecha 11,30.0,Ferro,0,0,Instituto,33.0
18133,Metropolitano 1981 - Fecha 28,30.0,Ferro,4,0,Instituto,33.0
18134,Metropolitano 1981 - Fecha 11,30.0,Instituto,3,7,Ferro,33.0
18135,Nacional 1975 - Grupo B,30.0,Juv. Alianza (SJ),1,0,Ferro,144.0
18136,Nacional 1975 - Grupo B,30.0,Ferro,4,1,Juv. Alianza (SJ),144.0
18137,Torneo Nacional 1985  - Grupo H,30.0,Ferro,3,0,Juv. Antoniana,56.0
18138,Torneo Nacional 1985  - Grupo H,30.0,Juv. Antoniana,0,1,Ferro,56.0
18139,Nacional 1978 - Grupo A,30.0,Ferro,2,0,Juv. Antoniana,56.0
18140,Nacional 1978 - Grupo A,30.0,Juv. Antoniana,1,2,Ferro,56.0
18141,Nacional 1971 - Grupo A,30.0,Ferro,4,2,Juv. Antoniana,56.0
18142,Nacional 1979 - Grupo A,30.0,Ferro,3,2,Juv. Unida (SL),97.0
18143,Nacional 1979 - Grupo A,30.0,Juv. Unida (SL),2,1,Ferro,97.0
18144,Nacional 1973 - Grupo B,30.0,Kimberley (MdP),1,2,Ferro,210.0
18145,Nacional 1971 - Grupo A,30.0,Ferro,3,2,Kimberley (MdP),210.0
18146,Torneo Clausura 2000 - Fecha 14,30.0,Ferro,0,7,Lanus,13.0
18147,Torneo Apertura 1999 - Fecha 14,30.0,Lanus,0,2,Ferro,13.0
18148,Torneo Clausura 1999 - Fecha 16,30.0,Ferro,1,0,Lanus,13.0
18149,Torneo Apertura 1998 - Fecha 16,30.0,Lanus,0,0,Ferro,13.0
18150,Torneo Clausura 1998 - Fecha 4,30.0,Ferro,3,3,Lanus,13.0
18151,Torneo Apertura 1997 - Fecha 4,30.0,Lanus,1,3,Ferro,13.0
18152,Torneo Clausura 1997 - Fecha 13,30.0,Lanus,1,1,Ferro,13.0
18153,Torneo Apertura 1996 - Fecha 13,30.0,Ferro,1,2,Lanus,13.0
18154,Torneo Clausura 1996 - Fecha 2,30.0,Ferro,1,1,Lanus,13.0
18155,Torneo Apertura 1995 - Fecha 2,30.0,Lanus,1,1,Ferro,13.0
18156,Torneo Clausura 1995 - Fecha 16,30.0,Ferro,0,0,Lanus,13.0
18157,Torneo Apertura 1994 - Fecha 16,30.0,Lanus,3,2,Ferro,13.0
18158,Torneo Clausura 1994 - Fecha 15,30.0,Lanus,1,0,Ferro,13.0
18159,Torneo Apertura 1993 - Fecha 15,30.0,Ferro,0,0,Lanus,13.0
18160,Torneo Clausura 1993 - Fecha 16,30.0,Lanus,0,0,Ferro,13.0
18161,Torneo Apertura 1992 - Fecha 16,30.0,Ferro,3,0,Lanus,13.0
18162,Torneo Clausura 1991 - Fecha 5,30.0,Ferro,0,0,Lanus,13.0
18163,Campeonato 1990/91 - Fecha 5,30.0,Lanus,0,1,Ferro,13.0
18164,Metropolitano 1977 - Fecha 28,30.0,Ferro,2,2,Lanus,13.0
18165,Metropolitano 1977 - Fecha 5,30.0,Lanus,1,1,Ferro,13.0
18166,Metropolitano 1972 - Fecha 30,30.0,Ferro,1,0,Lanus,13.0
18167,Metropolitano 1972 - Fecha 13,30.0,Lanus,3,2,Ferro,13.0
18168,Nacional 1972 - Grupo Reclasificatorio,30.0,Ferro,1,1,Lanus,13.0
18169,Metropolitano 1968 - Grupo A,30.0,Ferro,0,2,Lanus,13.0
18170,Metropolitano 1968 - Grupo A,30.0,Lanus,1,1,Ferro,13.0
18171,Nacional 1967 - Fecha 11,30.0,Lanus,2,0,Ferro,13.0
18172,Campeonato 1966 - Fecha 26,30.0,Ferro,3,2,Lanus,13.0
18173,Campeonato 1966 - Fecha 7,30.0,Lanus,2,1,Ferro,13.0
18174,Campeonato 1965 - Fecha 31,30.0,Lanus,1,0,Ferro,13.0
18175,Campeonato 1965 - Fecha 14,30.0,Ferro,0,0,Lanus,13.0
18176,Campeonato 1961 - Fecha 28,30.0,Lanus,2,1,Ferro,13.0
18177,Campeonato 1961 - Fecha 13,30.0,Ferro,0,1,Lanus,13.0
18178,Campeonato 1960 - Fecha 28,30.0,Lanus,0,0,Ferro,13.0
18179,Campeonato 1960 - Fecha 13,30.0,Ferro,2,0,Lanus,13.0
18180,Campeonato 1959 - Fecha 19,30.0,Lanus,0,3,Ferro,13.0
18181,Campeonato 1959 - Fecha 4,30.0,Ferro,1,2,Lanus,13.0
18182,Campeonato 1957 - Fecha 20,30.0,Ferro,3,0,Lanus,13.0
18183,Campeonato 1957 - Fecha 5,30.0,Lanus,3,1,Ferro,13.0
18184,Campeonato 1956 - Fecha 28,30.0,Lanus,3,1,Ferro,13.0
18185,Campeonato 1956 - Fecha 13,30.0,Ferro,1,1,Lanus,13.0
18186,Campeonato 1955 - Fecha 26,30.0,Ferro,2,1,Lanus,13.0
18187,Campeonato 1955 - Fecha 11,30.0,Lanus,2,2,Ferro,13.0
18188,Campeonato 1954 - Fecha 29,30.0,Lanus,0,0,Ferro,13.0
18189,Campeonato 1954 - Fecha 14,30.0,Ferro,1,2,Lanus,13.0
18190,Campeonato 1953 - Fecha 29,30.0,Ferro,0,4,Lanus,13.0
18191,Campeonato 1953 - Fecha 14,30.0,Lanus,0,1,Ferro,13.0
18192,Campeonato 1952 - Fecha 17,30.0,Ferro,3,3,Lanus,13.0
18193,Campeonato 1952 - Fecha 2,30.0,Lanus,2,2,Ferro,13.0
18194,Campeonato 1951 - Fecha 21,30.0,Ferro,2,2,Lanus,13.0
18195,Campeonato 1951 - Fecha 4,30.0,Lanus,3,3,Ferro,13.0
18196,Campeonato 1949 - Fecha 19,30.0,Ferro,2,1,Lanus,13.0
18197,Campeonato 1949 - Fecha 2,30.0,Lanus,2,2,Ferro,13.0
18198,Campeonato 1946 - Fecha 22,30.0,Ferro,5,2,Lanus,13.0
18199,Campeonato 1946 - Fecha 7,30.0,Lanus,2,1,Ferro,13.0
18200,Campeonato 1945 - Fecha 19,30.0,Lanus,3,1,Ferro,13.0
18201,Campeonato 1945 - Fecha 4,30.0,Ferro,4,2,Lanus,13.0
18202,Campeonato 1944 - Fecha 20,30.0,Ferro,2,0,Lanus,13.0
18203,Campeonato 1944 - Fecha 5,30.0,Lanus,2,2,Ferro,13.0
18204,Campeonato 1943 - Fecha 17,30.0,Ferro,3,2,Lanus,13.0
18205,Campeonato 1943 - Fecha 2,30.0,Lanus,2,0,Ferro,13.0
18206,Campeonato 1942 - Fecha 23,30.0,Lanus,2,1,Ferro,13.0
18207,Campeonato 1942 - Fecha 8,30.0,Ferro,2,4,Lanus,13.0
18208,Campeonato 1941 - Fecha 21,30.0,Ferro,4,0,Lanus,13.0
18209,Campeonato 1941 - Fecha 6,30.0,Lanus,0,0,Ferro,13.0
18210,Campeonato 1940 - Fecha 21,30.0,Lanus,3,2,Ferro,13.0
18211,Campeonato 1940 - Fecha 4,30.0,Ferro,3,1,Lanus,13.0
18212,Campeonato 1939 - Fecha 19,30.0,Lanus,9,1,Ferro,13.0
18213,Campeonato 1939 - Fecha 2,30.0,Ferro,1,4,Lanus,13.0
18214,Campeonato 1938 - Fecha 21,30.0,Ferro,2,2,Lanus,13.0
18215,Campeonato 1938 - Fecha 4,30.0,Lanus,3,3,Ferro,13.0
18216,Campeonato 1937 - Fecha 34,30.0,Ferro,3,2,Lanus,13.0
18217,Campeonato 1937 - Fecha 16,30.0,Lanus,3,1,Ferro,13.0
18218,Campeonato 1936 - Fecha 13,30.0,Lanus,2,3,Ferro,13.0
18219,Copa de Honor 1936 - Fecha 13,30.0,Ferro,3,1,Lanus,13.0
18220,Campeonato 1935 - Fecha 21,30.0,Ferro,3,0,Lanus,13.0
18221,Campeonato 1935 - Fecha 4,30.0,Lanus,0,1,Ferro,13.0
18222,Campeonato 1933 - Fecha 30,30.0,Lanus,0,2,Ferro,13.0
18223,Campeonato 1933 - Fecha 13,30.0,Ferro,2,1,Lanus,13.0
18224,Campeonato 1932 - Fecha 33,30.0,Ferro,3,1,Lanus,13.0
18225,Campeonato 1932 - Fecha 16,30.0,Lanus,2,1,Ferro,13.0
18226,Campeonato 1931 - Fecha 20,30.0,Lanus,2,3,Ferro,13.0
18227,Campeonato 1931 - Fecha 3,30.0,Ferro,3,0,Lanus,13.0
18228,Nacional 1981 - Grupo B,30.0,Ferro,4,1,Loma Negra,446.0
18229,Nacional 1981 - Grupo B,30.0,Loma Negra,1,0,Ferro,446.0
18230,Metropolitano 1971 - Fecha 28,30.0,Los Andes,4,0,Ferro,40.0
18231,Metropolitano 1971 - Fecha 9,30.0,Ferro,3,2,Los Andes,40.0
18232,Campeonato 1961 - Fecha 21,30.0,Los Andes,3,0,Ferro,40.0
18233,Campeonato 1961 - Fecha 6,30.0,Ferro,6,2,Los Andes,40.0
18234,Torneo Clausura 2000 - Fecha 19,30.0,Newells,2,0,Ferro,14.0
18235,Torneo Apertura 1999 - Fecha 19,30.0,Ferro,2,4,Newells,14.0
18236,Torneo Clausura 1999 - Fecha 5,30.0,Newells,0,0,Ferro,14.0
18237,Torneo Apertura 1998 - Fecha 5,30.0,Ferro,1,1,Newells,14.0
18238,Torneo Clausura 1998 - Fecha 15,30.0,Ferro,1,1,Newells,14.0
18239,Torneo Apertura 1997 - Fecha 15,30.0,Newells,1,2,Ferro,14.0
18240,Torneo Clausura 1997 - Fecha 18,30.0,Newells,1,4,Ferro,14.0
18241,Torneo Apertura 1996 - Fecha 18,30.0,Ferro,0,0,Newells,14.0
18242,Torneo Clausura 1996 - Fecha 3,30.0,Newells,1,1,Ferro,14.0
18243,Torneo Apertura 1995 - Fecha 3,30.0,Ferro,1,2,Newells,14.0
18244,Torneo Clausura 1995 - Fecha 8,30.0,Ferro,2,1,Newells,14.0
18245,Torneo Apertura 1994 - Fecha 8,30.0,Newells,2,1,Ferro,14.0
18246,Torneo Clausura 1994 - Fecha 13,30.0,Ferro,1,2,Newells,14.0
18247,Torneo Apertura 1993 - Fecha 13,30.0,Newells,2,2,Ferro,14.0
18248,Torneo Clausura 1993 - Fecha 10,30.0,Newells,0,0,Ferro,14.0
18249,Torneo Apertura 1992 - Fecha 10,30.0,Ferro,2,0,Newells,14.0
18250,Torneo Clausura 1992 - Fecha 8,30.0,Ferro,0,1,Newells,14.0
18251,Torneo Apertura 1991 - Fecha 8,30.0,Newells,2,2,Ferro,14.0
18252,Torneo Clausura 1991 - Fecha 10,30.0,Newells,3,0,Ferro,14.0
18253,Campeonato 1990/91 - Fecha 10,30.0,Ferro,1,1,Newells,14.0
18254,Campeonato 1989/90 - Fecha 23,30.0,Ferro,0,0,Newells,14.0
18255,Campeonato 1989/90 - Fecha 4,30.0,Newells,1,0,Ferro,14.0
18256,Campeonato 1988/89 - Fecha 20,30.0,Newells,2,0,Ferro,14.0
18257,Campeonato 1988/89 - Fecha 1,30.0,Ferro,0,0,Newells,14.0
18258,Campeonato 1987/88 - Fecha 25,30.0,Newells,0,0,Ferro,14.0
18259,Campeonato 1987/88 - Fecha 6,30.0,Ferro,1,0,Newells,14.0
18260,Campeonato 1986/87  - Fecha 35,30.0,Ferro,1,1,Newells,14.0
18261,Campeonato 1986/87  - Fecha 16,30.0,Newells,1,1,Ferro,14.0
18262,Campeonato 1985/86  - Liguilla Libertadores,30.0,Ferro,1,1,Newells,14.0
18263,Campeonato 1985/86  - Liguilla Libertadores,30.0,Newells,1,0,Ferro,14.0
18264,Campeonato 1985/86  - Fecha 22,30.0,Newells,1,0,Ferro,14.0
18265,Campeonato 1985/86  - Fecha 3,30.0,Ferro,0,0,Newells,14.0
18266,Metropolitano 1984 - Fecha 26,30.0,Newells,1,0,Ferro,14.0
18267,Metropolitano 1984 - Fecha 7,30.0,Ferro,1,0,Newells,14.0
18268,Metropolitano 1983 - Fecha 24,30.0,Ferro,1,1,Newells,14.0
18269,Metropolitano 1983 - Fecha 5,30.0,Newells,3,0,Ferro,14.0
18270,Metropolitano 1982 - Fecha 32,30.0,Newells,1,1,Ferro,14.0
18271,Metropolitano 1982 - Fecha 13,30.0,Ferro,1,0,Newells,14.0
18272,Metropolitano 1981 - Fecha 21,30.0,Newells,0,1,Ferro,14.0
18273,Metropolitano 1981 - Fecha 4,30.0,Ferro,0,0,Newells,14.0
18274,Metropolitano 1980 - Fecha 37,30.0,Ferro,0,0,Newells,14.0
18275,Metropolitano 1980 - Fecha 18,30.0,Newells,0,0,Ferro,14.0
18276,Nacional 1980 - Grupo C,30.0,Newells,0,0,Ferro,14.0
18277,Nacional 1980 - Grupo C,30.0,Ferro,1,1,Newells,14.0
18278,Nacional 1978 - Grupo A,30.0,Ferro,3,4,Newells,14.0
18279,Nacional 1978 - Grupo A,30.0,Newells,3,0,Ferro,14.0
18280,Metropolitano 1977 - Fecha 43,30.0,Ferro,2,2,Newells,14.0
18281,Metropolitano 1977 - Fecha 20,30.0,Newells,4,1,Ferro,14.0
18282,Nacional 1976 - Grupo D,30.0,Ferro,1,1,Newells,14.0
18283,Nacional 1976 - Grupo D,30.0,Newells,2,0,Ferro,14.0
18284,Metropolitano 1975 - Fecha 20,30.0,Newells,2,2,Ferro,14.0
18285,Metropolitano 1975 - Fecha 1,30.0,Ferro,0,2,Newells,14.0
18286,Metropolitano 1974 - Grupo B,30.0,Ferro,1,3,Newells,14.0
18287,Metropolitano 1974 - Grupo B,30.0,Newells,0,0,Ferro,14.0
18288,Nacional 1974 - Ronda Final,30.0,Newells,1,1,Ferro,14.0
18289,Metropolitano 1973 - Fecha 25,30.0,Ferro,3,1,Newells,14.0
18290,Metropolitano 1973 - Fecha 8,30.0,Newells,4,1,Ferro,14.0
18291,Metropolitano 1972 - Fecha 26,30.0,Ferro,0,1,Newells,14.0
18292,Metropolitano 1972 - Fecha 9,30.0,Newells,3,3,Ferro,14.0
18293,Nacional 1972 - Grupo B,30.0,Ferro,3,1,Newells,14.0
18294,Metropolitano 1971 - Fecha 33,30.0,Ferro,3,2,Newells,14.0
18295,Metropolitano 1971 - Fecha 14,30.0,Newells,2,1,Ferro,14.0
18296,Nacional 1971 - Grupo A,30.0,Ferro,1,1,Newells,14.0
18297,Metropolitano 1968 - Grupo A,30.0,Ferro,2,1,Newells,14.0
18298,Metropolitano 1968 - Grupo A,30.0,Newells,1,0,Ferro,14.0
18299,Campeonato 1966 - Fecha 34,30.0,Ferro,1,1,Newells,14.0
18300,Campeonato 1966 - Fecha 15,30.0,Newells,2,0,Ferro,14.0
18301,Campeonato 1965 - Fecha 32,30.0,Ferro,1,2,Newells,14.0
18302,Campeonato 1965 - Fecha 15,30.0,Newells,0,0,Ferro,14.0
18303,Campeonato 1964 - Fecha 22,30.0,Ferro,2,1,Newells,14.0
18304,Campeonato 1964 - Fecha 7,30.0,Newells,0,4,Ferro,14.0
18305,Campeonato 1960 - Fecha 30,30.0,Newells,1,1,Ferro,14.0
18306,Campeonato 1960 - Fecha 15,30.0,Ferro,2,0,Newells,14.0
18307,Campeonato 1959 - Fecha 28,30.0,Ferro,1,1,Newells,14.0
18308,Campeonato 1959 - Fecha 13,30.0,Newells,2,2,Ferro,14.0
18309,Campeonato 1957 - Fecha 26,30.0,Newells,4,0,Ferro,14.0
18310,Campeonato 1957 - Fecha 11,30.0,Ferro,3,2,Newells,14.0
18311,Campeonato 1956 - Fecha 22,30.0,Newells,1,2,Ferro,14.0
18312,Campeonato 1956 - Fecha 7,30.0,Ferro,4,0,Newells,14.0
18313,Campeonato 1955 - Fecha 23,30.0,Ferro,0,0,Newells,14.0
18314,Campeonato 1955 - Fecha 8,30.0,Newells,4,1,Ferro,14.0
18315,Campeonato 1954 - Fecha 20,30.0,Ferro,2,2,Newells,14.0
18316,Campeonato 1954 - Fecha 5,30.0,Newells,2,2,Ferro,14.0
18317,Campeonato 1953 - Fecha 26,30.0,Newells,1,1,Ferro,14.0
18318,Campeonato 1953 - Fecha 11,30.0,Ferro,0,2,Newells,14.0
18319,Campeonato 1952 - Fecha 26,30.0,Ferro,3,0,Newells,14.0
18320,Campeonato 1952 - Fecha 11,30.0,Newells,0,0,Ferro,14.0
18321,Campeonato 1951 - Fecha 22,30.0,Newells,3,2,Ferro,14.0
18322,Campeonato 1951 - Fecha 5,30.0,Ferro,2,0,Newells,14.0
18323,Campeonato 1950 - Fecha 23,30.0,Ferro,1,0,Newells,14.0
18324,Campeonato 1950 - Fecha 6,30.0,Newells,3,1,Ferro,14.0
18325,Campeonato 1949 - Fecha 33,30.0,Newells,1,0,Ferro,14.0
18326,Campeonato 1949 - Fecha 16,30.0,Ferro,3,2,Newells,14.0
18327,Campeonato 1946 - Fecha 27,30.0,Newells,5,0,Ferro,14.0
18328,Campeonato 1946 - Fecha 12,30.0,Ferro,1,1,Newells,14.0
18329,Campeonato 1945 - Fecha 30,30.0,Newells,2,4,Ferro,14.0
18330,Campeonato 1945 - Fecha 15,30.0,Ferro,4,2,Newells,14.0
18331,Campeonato 1944 - Fecha 26,30.0,Newells,3,1,Ferro,14.0
18332,Campeonato 1944 - Fecha 11,30.0,Ferro,4,4,Newells,14.0
18333,Campeonato 1943 - Fecha 28,30.0,Ferro,1,1,Newells,14.0
18334,Campeonato 1943 - Fecha 13,30.0,Newells,3,2,Ferro,14.0
18335,Campeonato 1942 - Fecha 26,30.0,Ferro,1,1,Newells,14.0
18336,Campeonato 1942 - Fecha 11,30.0,Newells,3,0,Ferro,14.0
18337,Campeonato 1941 - Fecha 27,30.0,Ferro,2,0,Newells,14.0
18338,Campeonato 1941 - Fecha 12,30.0,Newells,1,0,Ferro,14.0
18339,Campeonato 1940 - Fecha 34,30.0,Newells,1,1,Ferro,14.0
18340,Campeonato 1940 - Fecha 17,30.0,Ferro,2,2,Newells,14.0
18341,Campeonato 1939 - Fecha 33,30.0,Ferro,0,6,Newells,14.0
18342,Campeonato 1939 - Fecha 16,30.0,Newells,5,3,Ferro,14.0
18343,Metropolitano 1983 - Fecha 28,30.0,Ferro,1,0,Nueva Chicago,42.0
18344,Metropolitano 1983 - Fecha 9,30.0,Nueva Chicago,0,0,Ferro,42.0
18345,Metropolitano 1982 - Fecha 31,30.0,Ferro,1,0,Nueva Chicago,42.0
18346,Metropolitano 1982 - Fecha 12,30.0,Nueva Chicago,0,2,Ferro,42.0
18347,Metropolitano 1968 - Grupo Reclasificatorio,30.0,Ferro,1,0,Nueva Chicago,42.0
18348,Metropolitano 1968 - Grupo Reclasificatorio,30.0,Nueva Chicago,3,0,Ferro,42.0
18349,Torneo Clausura 1999 - Fecha 7,30.0,Platense,0,0,Ferro,45.0
